EmailID,Contains_Offer,Contains_Win,Contains_Financial,Email_Length,Capital_Letter_Ratio,Spam
5309,Yes,Yes,No,327,0.18,No
5310,No,Yes,Yes,103,0.28,Yes
5311,No,Yes,Yes,463,0.08,No
5312,No,No,No,317,0.29,No
5313,Yes,Yes,Yes,268,0.15,Yes
5314,Yes,Yes,Yes,177,0.14,Yes
5315,No,No,No,128,0.28,No
5316,Yes,Yes,No,312,0.03,Yes
5317,No,No,Yes,105,0.04,Yes
5318,No,Yes,Yes,153,0.14,Yes
5319,Yes,No,Yes,281,0.29,No
5320,No,No,Yes,448,0.1,No
5321,No,No,Yes,180,0.28,No
5322,Yes,Yes,No,483,0.25,No
5323,Yes,No,Yes,235,0.21,No
5324,No,No,No,356,0.17,Yes
5325,Yes,Yes,No,139,0.09,No
5326,No,No,Yes,221,0.22,Yes
5327,Yes,Yes,Yes,393,0.29,Yes
5328,Yes,Yes,Yes,338,0.19,Yes
5329,No,No,No,104,0.23,Yes
5330,Yes,Yes,Yes,410,0.08,No
5331,Yes,Yes,Yes,228,0.2,Yes
5332,No,No,Yes,281,0.19,No
5333,No,No,No,461,0.16,Yes
5334,Yes,Yes,Yes,103,0.2,No
5335,No,No,Yes,202,0.03,No
5336,Yes,No,Yes,450,0.02,Yes
5337,Yes,Yes,Yes,255,0.07,Yes
5338,No,Yes,Yes,151,0.02,Yes
5339,No,No,No,498,0.29,No
5340,Yes,Yes,No,116,0.11,No
5341,No,Yes,No,247,0.27,No
5342,No,Yes,Yes,258,0.06,Yes
5343,Yes,Yes,No,388,0.19,No
5344,Yes,Yes,Yes,101,0.09,Yes
5345,Yes,No,Yes,236,0.12,Yes
5346,No,No,Yes,230,0.24,Yes
5347,No,No,No,203,0.06,No
5348,No,No,No,215,0.11,Yes
5349,No,No,No,326,0.11,Yes
5350,Yes,Yes,No,176,0.24,No
5351,Yes,No,Yes,102,0.21,Yes
5352,No,Yes,Yes,263,0.22,Yes
5353,No,Yes,Yes,333,0.13,Yes
5354,No,Yes,No,126,0.3,Yes
5355,No,Yes,No,117,0.25,No
5356,No,No,No,238,0.18,Yes
5357,No,No,Yes,353,0.06,Yes
5358,No,No,Yes,467,0.24,Yes
5359,No,No,No,281,0.08,Yes
5360,Yes,No,No,151,0.09,Yes
5361,Yes,No,No,328,0.15,No
5362,No,No,No,384,0.26,No
5363,Yes,Yes,No,318,0.15,Yes
5364,No,No,No,296,0.24,Yes
5365,No,Yes,No,196,0.03,Yes
5366,No,Yes,Yes,157,0.13,No
5367,Yes,Yes,No,323,0.15,Yes
5368,No,Yes,Yes,288,0.11,Yes
5369,Yes,Yes,No,321,0.25,No
5370,Yes,Yes,No,418,0.01,Yes
5371,Yes,No,No,376,0.04,Yes
5372,Yes,Yes,Yes,172,0.26,No
5373,No,No,No,221,0.05,No
5374,No,No,No,285,0.12,No
5375,No,Yes,Yes,363,0.09,Yes
5376,No,No,No,181,0.3,Yes
5377,No,No,Yes,385,0.1,No
5378,Yes,No,No,365,0.3,No
5379,Yes,Yes,No,334,0.22,Yes
5380,No,No,No,492,0.06,No
5381,Yes,Yes,No,268,0.24,No
5382,Yes,Yes,Yes,498,0.01,Yes
5383,No,Yes,No,104,0.18,Yes
5384,No,No,No,184,0.13,No
5385,No,Yes,No,441,0.02,No
5386,Yes,No,Yes,330,0.25,No
5387,No,No,No,462,0.29,No
5388,Yes,No,Yes,193,0.1,Yes
5389,No,No,No,114,0.16,Yes
5390,Yes,No,Yes,253,0.27,Yes
5391,Yes,Yes,Yes,470,0.07,No
5392,No,No,Yes,347,0.21,No
5393,Yes,No,Yes,372,0.11,No
5394,Yes,No,Yes,155,0.05,Yes
5395,No,Yes,Yes,426,0.29,No
5396,No,Yes,No,343,0.27,Yes
5397,No,No,Yes,113,0.02,No
5398,No,No,No,306,0.28,Yes
5399,No,Yes,Yes,151,0.04,No
5400,Yes,No,No,190,0.16,Yes
5401,No,No,Yes,119,0.25,No
5402,No,Yes,Yes,250,0.14,No
5403,No,Yes,Yes,252,0.12,Yes
5404,Yes,Yes,No,238,0.24,No
5405,Yes,Yes,Yes,500,0.06,No
5406,No,No,Yes,483,0.01,Yes
5407,Yes,No,Yes,483,0.01,Yes
5408,Yes,No,Yes,464,0.29,No
5409,Yes,Yes,Yes,452,0.15,Yes
5410,Yes,Yes,Yes,176,0.22,Yes
5411,Yes,Yes,Yes,139,0.08,Yes
5412,Yes,Yes,Yes,283,0.26,Yes
5413,Yes,Yes,No,357,0.18,Yes
5414,No,No,No,255,0.2,No
5415,Yes,Yes,Yes,256,0.23,No
5416,No,No,Yes,366,0.16,No
5417,No,No,Yes,483,0.25,Yes
5418,Yes,No,Yes,219,0.04,Yes
5419,Yes,Yes,No,311,0.24,No
5420,No,Yes,Yes,217,0.04,Yes
5421,Yes,Yes,No,125,0.23,Yes
5422,Yes,Yes,No,441,0.24,Yes
5423,Yes,No,Yes,230,0.29,No
5424,No,No,No,215,0.28,No
5425,No,Yes,Yes,417,0.04,No
5426,No,No,No,345,0.23,Yes
5427,Yes,No,No,298,0.18,Yes
5428,No,Yes,No,170,0.04,Yes
5429,Yes,No,No,129,0.08,Yes
5430,No,No,Yes,238,0.13,No
5431,Yes,Yes,Yes,283,0.11,No
5432,No,No,No,404,0.11,No
5433,No,Yes,No,466,0.03,No
5434,Yes,Yes,Yes,139,0.15,No
5435,Yes,No,No,285,0.07,No
5436,Yes,Yes,No,303,0.25,No
5437,No,Yes,Yes,307,0.2,No
5438,Yes,No,Yes,330,0.17,No
5439,Yes,No,No,487,0.23,Yes
5440,Yes,Yes,Yes,194,0.03,Yes
5441,Yes,No,No,111,0.13,Yes
5442,No,Yes,Yes,218,0.19,No
5443,Yes,No,No,209,0.19,No
5444,No,Yes,No,453,0.23,No
5445,Yes,No,Yes,414,0.27,No
5446,No,Yes,Yes,126,0.3,Yes
5447,No,No,Yes,134,0.1,Yes
5448,No,Yes,Yes,454,0.06,No
5449,Yes,No,No,447,0.13,No
5450,No,Yes,Yes,273,0.15,Yes
5451,No,Yes,Yes,111,0.16,Yes
5452,Yes,No,No,283,0.11,No
5453,No,Yes,Yes,255,0.02,No
5454,Yes,No,No,101,0.23,No
5455,Yes,No,No,266,0.13,No
5456,Yes,No,Yes,451,0.13,No
5457,Yes,No,Yes,327,0.08,Yes
5458,No,No,Yes,320,0.06,Yes
5459,No,No,Yes,381,0.09,Yes
5460,No,Yes,Yes,346,0.07,No
5461,No,No,Yes,443,0.04,No
5462,Yes,Yes,Yes,223,0.19,No
5463,No,No,No,468,0.07,Yes
5464,Yes,Yes,No,272,0.28,Yes
5465,No,No,No,364,0.13,Yes
5466,No,Yes,Yes,450,0.25,No
5467,Yes,Yes,Yes,448,0.17,No
5468,Yes,Yes,No,169,0.19,No
5469,No,No,No,231,0.26,No
5470,Yes,No,No,294,0.07,No
5471,No,No,No,126,0.17,Yes
5472,Yes,Yes,No,255,0.1,No
5473,Yes,Yes,No,315,0.08,Yes
5474,Yes,No,No,323,0.29,No
5475,Yes,No,Yes,315,0.04,No
5476,Yes,No,No,490,0.18,Yes
5477,Yes,Yes,Yes,380,0.14,No
5478,Yes,No,Yes,373,0.13,No
5479,Yes,No,No,411,0.06,No
5480,Yes,No,Yes,172,0.08,Yes
5481,Yes,Yes,Yes,323,0.05,No
5482,No,No,Yes,185,0.2,Yes
5483,No,No,Yes,137,0.17,No
5484,Yes,Yes,No,477,0.03,No
5485,Yes,No,No,488,0.2,Yes
5486,Yes,Yes,No,452,0.06,Yes
5487,Yes,No,No,237,0.02,Yes
5488,Yes,Yes,No,405,0.13,Yes
5489,No,No,No,111,0.09,Yes
5490,No,No,Yes,251,0.29,Yes
5491,No,Yes,No,455,0.06,Yes
5492,No,Yes,Yes,180,0.07,Yes
5493,Yes,No,Yes,208,0.16,Yes
5494,Yes,No,Yes,323,0.25,No
5495,No,No,No,107,0.22,Yes
5496,No,Yes,Yes,346,0.02,Yes
5497,Yes,Yes,Yes,408,0.06,Yes
5498,No,No,No,455,0.21,Yes
5499,No,Yes,No,423,0.27,Yes
5500,Yes,No,No,353,0.19,No
5501,No,Yes,Yes,460,0.04,No
5502,Yes,Yes,Yes,184,0.16,Yes
5503,No,Yes,No,379,0.25,No
5504,Yes,No,No,481,0.24,No
5505,Yes,Yes,Yes,290,0.18,No
5506,Yes,Yes,No,390,0.03,Yes
5507,No,No,No,355,0.23,Yes
5508,No,Yes,No,412,0.26,Yes
5509,Yes,No,No,277,0.14,No
5510,Yes,Yes,Yes,176,0.25,Yes
5511,Yes,No,Yes,358,0.04,Yes
5512,Yes,No,Yes,276,0.25,Yes
5513,No,Yes,No,500,0.02,Yes
5514,No,Yes,No,340,0.22,No
5515,Yes,Yes,Yes,407,0.22,Yes
5516,Yes,No,Yes,448,0.02,No
5517,Yes,No,Yes,480,0.21,Yes
5518,Yes,No,Yes,191,0.09,No
5519,Yes,No,Yes,489,0.3,No
5520,No,Yes,Yes,472,0.11,No
5521,No,No,No,108,0.22,No
5522,No,Yes,Yes,439,0.14,No
5523,Yes,Yes,Yes,416,0.11,Yes
5524,Yes,Yes,No,327,0.01,Yes
5525,No,No,No,194,0.18,Yes
5526,No,Yes,No,200,0.11,Yes
5527,Yes,No,No,113,0.02,Yes
5528,Yes,Yes,Yes,138,0.07,No
5529,No,Yes,No,339,0.13,Yes
5530,Yes,No,Yes,399,0.12,Yes
5531,No,No,No,186,0.26,Yes
5532,No,Yes,Yes,271,0.23,Yes
5533,No,No,Yes,287,0.11,No
5534,No,Yes,No,464,0.22,Yes
5535,No,No,No,361,0.14,No
5536,No,No,No,247,0.03,No
5537,Yes,No,Yes,253,0.17,No
5538,No,Yes,No,406,0.08,Yes
5539,Yes,No,No,493,0.25,No
5540,No,No,No,408,0.27,No
5541,Yes,Yes,No,349,0.22,Yes
5542,No,No,No,214,0.18,No
5543,Yes,No,No,379,0.12,No
5544,No,Yes,No,412,0.12,No
5545,Yes,No,Yes,132,0.17,No
5546,Yes,Yes,Yes,397,0.09,Yes
5547,No,Yes,Yes,125,0.15,Yes
5548,No,Yes,No,432,0.22,No
5549,Yes,Yes,Yes,400,0.18,Yes
5550,No,Yes,Yes,335,0.17,No
5551,No,Yes,No,262,0.04,No
5552,Yes,Yes,No,123,0.18,No
5553,No,Yes,No,120,0.27,No
5554,No,Yes,No,382,0.29,Yes
5555,No,Yes,Yes,351,0.23,No
5556,Yes,Yes,Yes,371,0.15,No
5557,No,No,No,360,0.05,No
5558,Yes,No,No,244,0.14,No
5559,No,Yes,Yes,442,0.17,No
5560,Yes,No,No,309,0.11,No
5561,Yes,No,No,119,0.03,Yes
5562,No,Yes,Yes,432,0.16,No
5563,No,No,No,388,0.14,Yes
5564,No,Yes,Yes,406,0.2,Yes
5565,Yes,Yes,No,358,0.06,Yes
5566,No,Yes,No,119,0.1,Yes
5567,No,Yes,Yes,217,0.28,Yes
5568,Yes,No,Yes,276,0.18,No
5569,Yes,No,No,209,0.18,Yes
5570,No,No,No,273,0.27,Yes
5571,No,No,Yes,173,0.09,No
5572,Yes,No,No,319,0.09,No
5573,No,Yes,Yes,228,0.09,No
5574,Yes,Yes,No,468,0.13,Yes
5575,Yes,Yes,No,477,0.29,Yes
5576,No,No,Yes,208,0.14,No
5577,No,No,Yes,183,0.29,No
5578,No,No,No,342,0.03,No
5579,Yes,Yes,Yes,140,0.06,Yes
5580,Yes,Yes,No,404,0.21,Yes
5581,Yes,Yes,No,458,0.02,No
5582,No,No,No,353,0.08,Yes
5583,Yes,Yes,Yes,391,0.01,No
5584,No,Yes,No,203,0.17,Yes
5585,Yes,Yes,Yes,392,0.03,No
5586,No,Yes,Yes,412,0.07,No
5587,No,No,No,129,0.15,No
5588,Yes,Yes,No,204,0.09,No
5589,No,No,Yes,112,0.03,No
5590,Yes,No,Yes,317,0.1,No
5591,No,Yes,Yes,417,0.11,Yes
5592,No,Yes,Yes,451,0.18,No
5593,Yes,No,No,428,0.02,No
5594,Yes,Yes,No,272,0.25,No
5595,No,Yes,No,386,0.23,No
5596,No,No,Yes,266,0.05,No
5597,No,No,No,382,0.18,No
5598,Yes,No,Yes,489,0.14,No
5599,Yes,No,No,239,0.15,Yes
5600,Yes,No,Yes,468,0.01,No
5601,Yes,No,No,371,0.22,No
5602,Yes,No,No,282,0.29,No
5603,Yes,No,Yes,244,0.27,Yes
5604,No,No,No,318,0.1,No
5605,Yes,Yes,No,341,0.22,No
5606,Yes,No,Yes,165,0.24,No
5607,No,No,Yes,126,0.18,Yes
5608,No,No,Yes,325,0.11,No
5609,No,Yes,Yes,255,0.05,Yes
5610,No,Yes,Yes,468,0.22,Yes
5611,No,Yes,Yes,173,0.12,Yes
5612,No,No,No,104,0.03,Yes
5613,Yes,No,No,310,0.29,Yes
5614,No,Yes,Yes,202,0.07,Yes
5615,No,Yes,Yes,431,0.13,No
5616,Yes,Yes,Yes,138,0.19,Yes
5617,No,Yes,No,289,0.21,Yes
5618,No,Yes,Yes,373,0.2,Yes
5619,Yes,No,No,197,0.12,Yes
5620,Yes,No,Yes,439,0.29,No
5621,No,No,No,337,0.29,Yes
5622,No,No,No,467,0.17,No
5623,No,No,No,499,0.14,No
5624,Yes,Yes,No,227,0.18,No
5625,No,No,No,118,0.18,No
5626,No,No,Yes,337,0.06,Yes
5627,Yes,Yes,Yes,172,0.28,No
5628,No,Yes,Yes,333,0.13,No
5629,Yes,No,No,385,0.09,No
5630,No,No,Yes,165,0.13,Yes
5631,No,No,Yes,112,0.01,No
5632,Yes,Yes,Yes,457,0.19,Yes
5633,No,Yes,Yes,273,0.22,No
5634,No,Yes,No,208,0.19,Yes
5635,Yes,Yes,No,284,0.03,Yes
5636,Yes,Yes,No,396,0.18,Yes
5637,Yes,Yes,No,277,0.26,Yes
5638,No,No,Yes,452,0.14,No
5639,No,Yes,No,363,0.29,No
5640,No,No,Yes,367,0.23,No
5641,Yes,No,Yes,117,0.09,Yes
5642,Yes,No,Yes,472,0.18,Yes
5643,No,Yes,Yes,423,0.23,No
5644,Yes,No,No,435,0.21,Yes
5645,Yes,Yes,No,454,0.29,No
5646,No,No,Yes,394,0.1,No
5647,No,Yes,Yes,257,0.26,Yes
5648,Yes,Yes,No,345,0.07,Yes
5649,Yes,No,Yes,223,0.14,No
5650,No,No,No,473,0.02,Yes
5651,No,No,Yes,283,0.11,Yes
5652,No,No,Yes,330,0.11,Yes
5653,No,No,No,367,0.13,No
5654,No,No,No,160,0.03,Yes
5655,No,Yes,No,233,0.2,Yes
5656,Yes,No,No,171,0.26,No
5657,No,Yes,Yes,143,0.2,No
5658,No,No,No,339,0.3,No
5659,No,Yes,Yes,122,0.02,Yes
5660,No,Yes,Yes,323,0.01,No
5661,Yes,No,Yes,227,0.12,No
5662,No,Yes,No,296,0.19,Yes
5663,Yes,Yes,Yes,212,0.19,Yes
5664,Yes,No,No,218,0.17,No
5665,No,Yes,No,305,0.16,No
5666,Yes,Yes,Yes,293,0.1,Yes
5667,Yes,No,No,421,0.21,Yes
5668,No,No,Yes,136,0.26,Yes
5669,No,Yes,Yes,185,0.29,No
5670,No,No,Yes,389,0.05,No
5671,No,No,Yes,277,0.12,No
5672,No,No,No,367,0.13,Yes
5673,Yes,Yes,Yes,172,0.21,No
5674,Yes,No,No,157,0.07,Yes
5675,Yes,Yes,No,228,0.08,Yes
5676,Yes,No,Yes,436,0.1,Yes
5677,No,Yes,No,481,0.24,Yes
5678,No,Yes,No,212,0.09,Yes
5679,No,Yes,Yes,476,0.16,Yes
5680,No,Yes,Yes,112,0.11,Yes
5681,No,Yes,Yes,147,0.25,Yes
5682,No,Yes,No,115,0.28,No
5683,No,No,Yes,384,0.18,No
5684,Yes,Yes,Yes,427,0.19,No
5685,Yes,Yes,No,142,0.1,Yes
5686,No,No,No,350,0.13,No
5687,No,No,Yes,442,0.12,Yes
5688,Yes,Yes,No,108,0.26,No
5689,No,Yes,No,389,0.1,No
5690,No,No,No,112,0.12,Yes
5691,No,No,Yes,256,0.3,Yes
5692,No,Yes,No,230,0.27,Yes
5693,No,No,No,387,0.28,Yes
5694,No,No,No,389,0.26,No
5695,No,Yes,No,247,0.27,No
5696,Yes,Yes,Yes,376,0.08,No
5697,Yes,No,No,343,0.18,No
5698,Yes,Yes,Yes,452,0.21,Yes
5699,No,Yes,No,404,0.12,No
5700,No,Yes,Yes,114,0.1,No
5701,Yes,No,No,272,0.17,No
5702,Yes,No,No,199,0.05,No
5703,Yes,Yes,Yes,250,0.15,No
5704,No,Yes,Yes,144,0.22,No
5705,Yes,Yes,Yes,387,0.03,Yes
5706,No,Yes,No,466,0.21,Yes
5707,Yes,Yes,No,232,0.06,No
5708,Yes,Yes,Yes,334,0.13,Yes
5709,No,Yes,No,392,0.17,Yes
5710,No,Yes,No,303,0.21,No
5711,No,No,No,460,0.2,No
5712,No,Yes,No,245,0.02,Yes
5713,Yes,Yes,No,474,0.22,No
5714,Yes,Yes,No,155,0.23,Yes
5715,Yes,Yes,Yes,315,0.27,Yes
5716,Yes,No,Yes,484,0.06,Yes
5717,No,No,No,344,0.01,Yes
5718,No,Yes,No,135,0.18,Yes
5719,No,Yes,Yes,303,0.14,Yes
5720,No,No,No,195,0.02,No
5721,Yes,No,No,228,0.17,No
5722,Yes,No,Yes,287,0.05,Yes
5723,No,No,No,129,0.1,Yes
5724,No,No,Yes,335,0.27,No
5725,No,No,Yes,335,0.27,No
5726,No,No,Yes,444,0.19,Yes
5727,No,No,Yes,271,0.18,No
5728,No,No,No,238,0.25,Yes
5729,No,No,No,251,0.03,Yes
5730,No,Yes,No,265,0.29,Yes
5731,No,Yes,No,321,0.12,Yes
5732,Yes,Yes,No,427,0.07,No
5733,Yes,No,Yes,396,0.05,No
5734,No,Yes,No,486,0.16,No
5735,Yes,No,No,324,0.1,No
5736,No,Yes,No,236,0.18,No
5737,No,No,No,264,0.01,Yes
5738,No,Yes,No,441,0.09,Yes
5739,Yes,No,No,388,0.29,No
5740,Yes,No,Yes,341,0.16,Yes
5741,Yes,Yes,Yes,452,0.21,No
5742,Yes,No,No,260,0.03,No
5743,Yes,Yes,Yes,247,0.09,Yes
5744,Yes,No,No,331,0.16,No
5745,No,Yes,No,235,0.19,No
5746,Yes,No,Yes,131,0.01,Yes
5747,Yes,Yes,No,109,0.22,No
5748,Yes,No,Yes,385,0.01,No
5749,No,Yes,Yes,452,0.22,No
5750,No,No,No,470,0.27,Yes
5751,No,Yes,Yes,178,0.06,No
5752,Yes,No,No,319,0.3,No
5753,Yes,Yes,Yes,113,0.02,Yes
5754,No,Yes,No,423,0.25,No
5755,No,No,No,453,0.29,No
5756,No,Yes,Yes,239,0.22,Yes
5757,Yes,No,Yes,490,0.06,No
5758,Yes,No,No,178,0.25,No
5759,No,Yes,No,397,0.24,No
5760,No,No,No,212,0.24,Yes
5761,No,No,No,430,0.16,No
5762,No,Yes,No,366,0.12,Yes
5763,No,No,No,273,0.28,No
5764,No,No,Yes,220,0.15,No
5765,Yes,Yes,Yes,121,0.05,No
5766,Yes,Yes,No,286,0.15,No
5767,Yes,No,Yes,307,0.1,No
5768,Yes,No,Yes,103,0.26,No
5769,No,No,Yes,315,0.05,No
5770,No,Yes,Yes,190,0.15,Yes
5771,Yes,No,Yes,207,0.08,Yes
5772,Yes,Yes,Yes,281,0.28,Yes
5773,No,Yes,No,198,0.04,Yes
5774,No,No,Yes,295,0.16,No
5775,No,No,No,401,0.22,Yes
5776,No,Yes,Yes,313,0.28,No
5777,No,No,Yes,431,0.27,No
5778,No,No,Yes,402,0.24,Yes
5779,No,Yes,Yes,200,0.28,No
5780,Yes,Yes,Yes,293,0.21,No
5781,No,No,Yes,156,0.12,Yes
5782,No,Yes,No,370,0.1,No
5783,Yes,No,Yes,119,0.23,No
5784,No,Yes,No,404,0.1,Yes
5785,Yes,Yes,No,321,0.26,Yes
5786,Yes,Yes,No,145,0.04,Yes
5787,Yes,No,No,182,0.25,No
5788,Yes,Yes,No,315,0.25,Yes
5789,Yes,Yes,No,142,0.17,Yes
5790,No,No,Yes,235,0.12,No
5791,No,No,No,265,0.27,No
5792,Yes,No,No,435,0.24,Yes
5793,No,No,No,398,0.18,Yes
5794,Yes,Yes,No,379,0.05,Yes
5795,No,Yes,Yes,245,0.14,Yes
5796,No,Yes,Yes,324,0.16,No
5797,Yes,No,No,117,0.24,No
5798,Yes,No,No,225,0.24,Yes
5799,Yes,Yes,No,232,0.04,No
5800,No,Yes,No,498,0.29,No
5801,No,Yes,No,328,0.26,Yes
5802,Yes,No,No,166,0.05,No
5803,Yes,Yes,Yes,262,0.23,No
5804,No,Yes,No,311,0.28,No
5805,Yes,Yes,No,151,0.08,No
5806,Yes,Yes,Yes,318,0.09,Yes
5807,No,No,Yes,286,0.21,Yes
5808,No,Yes,No,136,0.23,Yes
5809,No,No,No,297,0.18,Yes
5810,Yes,No,Yes,392,0.2,Yes
5811,Yes,Yes,Yes,153,0.08,No
5812,No,Yes,Yes,482,0.2,Yes
5813,No,No,No,182,0.26,No
5814,No,No,Yes,140,0.05,Yes
5815,No,Yes,Yes,322,0.23,Yes
5816,Yes,No,Yes,146,0.07,No
5817,No,No,Yes,235,0.19,No
5818,Yes,No,Yes,334,0.14,Yes
5819,No,No,No,491,0.25,Yes
5820,Yes,No,Yes,385,0.16,Yes
5821,No,Yes,Yes,486,0.16,Yes
5822,Yes,Yes,No,311,0.11,No
5823,No,No,Yes,140,0.3,Yes
5824,Yes,No,Yes,402,0.13,No
5825,Yes,Yes,No,309,0.1,No
5826,Yes,No,Yes,253,0.21,No
5827,No,Yes,No,334,0.02,No
5828,No,Yes,No,206,0.02,No
5829,No,No,Yes,490,0.21,No
5830,No,No,No,425,0.25,Yes
5831,Yes,Yes,No,373,0.05,No
5832,No,Yes,Yes,159,0.1,Yes
5833,Yes,Yes,Yes,454,0.26,Yes
5834,No,Yes,Yes,278,0.21,No
5835,Yes,Yes,Yes,428,0.22,No
5836,Yes,No,Yes,498,0.13,Yes
5837,Yes,No,No,226,0.16,No
5838,No,Yes,Yes,462,0.2,Yes
5839,No,Yes,No,285,0.24,Yes
5840,Yes,No,No,468,0.03,Yes
5841,No,No,Yes,488,0.28,No
5842,Yes,Yes,No,298,0.07,No
5843,Yes,Yes,No,413,0.26,Yes
5844,No,No,No,250,0.23,No
5845,Yes,No,Yes,361,0.22,Yes
5846,No,Yes,No,258,0.22,Yes
5847,Yes,Yes,No,127,0.28,No
5848,Yes,No,Yes,373,0.08,Yes
5849,No,Yes,No,246,0.21,Yes
5850,No,No,No,302,0.25,Yes
5851,No,Yes,No,130,0.19,Yes
5852,Yes,Yes,No,396,0.16,No
5853,Yes,No,Yes,113,0.22,Yes
5854,No,No,Yes,139,0.25,Yes
5855,Yes,No,No,378,0.17,Yes
5856,Yes,Yes,No,155,0.14,No
5857,No,No,No,127,0.29,No
5858,Yes,Yes,Yes,472,0.02,Yes
5859,No,Yes,Yes,237,0.19,Yes
5860,Yes,No,Yes,426,0.17,Yes
5861,No,Yes,No,175,0.12,Yes
5862,Yes,No,Yes,386,0.28,No
5863,No,Yes,Yes,164,0.06,No
5864,Yes,Yes,No,108,0.22,Yes
5865,Yes,Yes,No,456,0.1,No
5866,No,No,No,344,0.3,No
5867,No,No,Yes,249,0.03,No
5868,No,No,Yes,316,0.09,Yes
5869,Yes,Yes,No,296,0.07,Yes
5870,Yes,Yes,Yes,283,0.12,No
5871,No,No,Yes,283,0.08,Yes
5872,Yes,Yes,Yes,329,0.05,No
5873,No,No,No,157,0.27,No
5874,No,No,No,431,0.1,No
5875,Yes,No,No,393,0.15,No
5876,No,No,Yes,342,0.09,Yes
5877,Yes,No,No,140,0.29,No
5878,Yes,No,No,202,0.26,Yes
5879,Yes,No,No,421,0.22,No
5880,Yes,Yes,Yes,324,0.12,No
5881,No,Yes,Yes,132,0.28,No
5882,No,No,Yes,295,0.21,Yes
5883,Yes,No,Yes,318,0.18,No
5884,Yes,No,Yes,334,0.02,No
5885,No,Yes,No,401,0.25,Yes
5886,Yes,No,No,479,0.2,No
5887,No,Yes,No,424,0.17,Yes
5888,No,No,Yes,446,0.15,No
5889,No,No,No,273,0.08,No
5890,No,No,Yes,230,0.14,No
5891,No,Yes,Yes,217,0.17,No
5892,Yes,Yes,No,187,0.04,No
5893,No,No,Yes,343,0.3,Yes
5894,Yes,Yes,Yes,300,0.14,No
5895,No,Yes,No,150,0.22,No
5896,Yes,Yes,Yes,141,0.28,No
5897,Yes,Yes,Yes,345,0.21,No
5898,No,Yes,No,417,0.15,Yes
5899,Yes,No,Yes,480,0.25,No
5900,No,No,No,269,0.21,Yes
5901,Yes,Yes,No,476,0.11,No
5902,Yes,Yes,No,324,0.09,Yes
5903,Yes,Yes,No,246,0.12,No
5904,No,No,No,424,0.13,No
5905,Yes,No,Yes,118,0.04,Yes
5906,Yes,No,Yes,273,0.04,No
5907,Yes,No,No,251,0.15,Yes
5908,Yes,No,Yes,482,0.06,Yes
5909,Yes,Yes,No,365,0.08,Yes
5910,No,Yes,No,479,0.06,Yes
5911,No,Yes,Yes,408,0.25,Yes
5912,Yes,Yes,Yes,102,0.02,Yes
5913,No,No,No,114,0.03,Yes
5914,Yes,No,Yes,358,0.02,No
5915,No,Yes,Yes,254,0.29,No
5916,No,Yes,No,148,0.02,Yes
5917,No,No,Yes,177,0.06,Yes
5918,Yes,No,No,470,0.29,Yes
5919,No,Yes,No,221,0.29,No
5920,Yes,Yes,Yes,403,0.23,Yes
5921,Yes,Yes,Yes,264,0.13,No
5922,Yes,No,No,384,0.09,Yes
5923,No,No,No,398,0.17,No
5924,Yes,Yes,No,150,0.17,Yes
5925,Yes,No,Yes,155,0.3,No
5926,Yes,No,Yes,442,0.26,Yes
5927,No,No,No,399,0.07,No
5928,No,Yes,Yes,369,0.2,No
5929,Yes,Yes,Yes,276,0.15,Yes
5930,No,No,No,118,0.23,Yes
5931,No,Yes,No,240,0.25,No
5932,Yes,No,Yes,368,0.26,No
5933,Yes,No,Yes,205,0.19,Yes
5934,No,No,Yes,309,0.3,No
5935,Yes,No,No,375,0.12,No
5936,No,Yes,No,201,0.06,Yes
5937,No,No,Yes,463,0.11,No
5938,No,Yes,No,405,0.05,Yes
5939,No,Yes,No,282,0.17,No
5940,Yes,No,Yes,320,0.08,Yes
5941,Yes,Yes,Yes,142,0.22,Yes
5942,No,No,No,191,0.23,Yes
5943,No,No,Yes,475,0.23,No
5944,Yes,No,No,315,0.26,Yes
5945,Yes,Yes,Yes,228,0.24,No
5946,Yes,No,No,168,0.28,No
5947,Yes,Yes,Yes,372,0.24,No
5948,Yes,Yes,No,262,0.16,Yes
5949,No,No,No,397,0.06,Yes
5950,No,Yes,Yes,294,0.2,Yes
5951,Yes,Yes,Yes,115,0.2,Yes
5952,No,No,No,180,0.25,Yes
5953,Yes,No,Yes,144,0.03,No
5954,No,Yes,No,295,0.19,Yes
5955,No,Yes,No,403,0.12,Yes
5956,No,No,No,427,0.05,No
5957,No,No,No,196,0.02,No
5958,Yes,Yes,Yes,362,0.07,Yes
5959,No,Yes,Yes,386,0.28,Yes
5960,No,No,No,392,0.11,Yes
5961,Yes,No,No,227,0.07,No
5962,No,Yes,No,324,0.15,Yes
5963,No,No,No,288,0.2,Yes
5964,Yes,Yes,No,491,0.24,No
5965,Yes,No,Yes,368,0.23,No
5966,Yes,Yes,No,234,0.25,Yes
5967,Yes,Yes,No,352,0.05,Yes
5968,Yes,Yes,Yes,494,0.11,Yes
5969,Yes,No,No,193,0.06,Yes
5970,Yes,No,Yes,379,0.26,No
5971,No,Yes,Yes,271,0.24,Yes
5972,No,Yes,No,169,0.08,No
5973,Yes,Yes,No,462,0.23,Yes
5974,Yes,No,No,426,0.16,No
5975,Yes,No,No,338,0.24,Yes
